,year,sex,profession,income,avg_income_per_profession
670,1,F,craftsman,3111.4,4173.849166666667
671,1,F,civil servant,6728.62,5237.495853658536
672,1,M,retired,306.14,297.7677777777778
673,1,F,unemployed,105.32,197.9568181818182
674,1,F,craftsman,4260.17,4173.849166666667
675,1,M,homemaker,199.59,205.4012
676,1,M,civil servant,5766.02,5237.495853658536
677,1,M,farmer,3033.75,2193.2776
678,1,M,child,0.0,0.0
679,1,M,child,0.0,0.0
680,1,F,fisher,2354.66,2152.949230769231
681,1,F,child,0.0,0.0
682,1,X,child,0.0,0.0
683,1,M,child,0.0,0.0
684,1,M,child,0.0,0.0
685,1,M,fisher,1609.68,2152.949230769231
686,1,F,craftsman,3907.4,4173.849166666667
687,1,M,craftsman,2180.07,4173.849166666667
688,1,M,child,0.0,0.0
689,1,M,farmer,2353.35,2193.2776
690,1,M,civil servant,5904.5,5237.495853658536
691,1,M,farmer,1666.31,2193.2776
692,1,M,homemaker,217.88,205.4012
693,1,F,homemaker,285.72,205.4012
694,1,M,homemaker,247.4,205.4012
695,1,F,unemployed,199.59,197.9568181818182
696,1,F,farmer,2235.69,2193.2776
697,1,M,craftsman,6147.88,4173.849166666667
698,1,X,service provider,3749.88,5197.599512195122
699,1,F,farmer,2003.5,2193.2776
700,1,X,craftsman,4423.32,4173.849166666667
701,1,F,fisher,3003.85,2152.949230769231
702,1,F,farmer,2816.99,2193.2776
703,1,M,child,0.0,0.0
704,1,F,child,0.0,0.0
705,1,M,fisher,1144.05,2152.949230769231
706,1,M,fisher,2457.68,2152.949230769231
707,1,M,farmer,1913.34,2193.2776
708,1,M,civil servant,2657.88,5237.495853658536
709,1,X,child,0.0,0.0
710,1,M,fisher,2288.91,2152.949230769231
711,1,F,homemaker,223.39,205.4012
712,1,M,farmer,3162.99,2193.2776
713,1,M,farmer,1787.39,2193.2776
714,1,F,service provider,4105.32,5197.599512195122
715,1,X,child,0.0,0.0
716,1,F,child,0.0,0.0
717,1,F,farmer,1596.11,2193.2776
718,1,M,homemaker,109.22,205.4012
719,1,M,child,0.0,0.0
720,1,X,child,0.0,0.0
721,1,F,craftsman,6204.22,4173.849166666667
722,1,F,service provider,6823.09,5197.599512195122
723,1,F,craftsman,3943.7,4173.849166666667
724,1,M,craftsman,6333.45,4173.849166666667
725,1,F,retired,301.65,297.7677777777778
726,1,F,unemployed,210.42,197.9568181818182
727,1,F,farmer,1079.6,2193.2776
728,1,M,child,0.0,0.0
729,1,X,service provider,6110.34,5197.599512195122
730,1,M,unemployed,148.39,197.9568181818182
731,1,M,farmer,2238.21,2193.2776
732,1,F,farmer,2915.6,2193.2776
733,1,F,child,0.0,0.0
734,1,M,fisher,2007.27,2152.949230769231
735,1,M,craftsman,4378.48,4173.849166666667
736,1,F,homemaker,166.98,205.4012
737,1,M,child,0.0,0.0
738,1,F,civil servant,3154.91,5237.495853658536
739,1,F,craftsman,2456.21,4173.849166666667
740,1,M,service provider,5577.75,5197.599512195122
741,1,F,homemaker,259.49,205.4012
742,1,F,craftsman,2540.97,4173.849166666667
743,1,F,homemaker,218.9,205.4012
744,1,M,homemaker,99.9,205.4012
745,1,F,homemaker,273.76,205.4012
746,1,M,farmer,2809.78,2193.2776
747,1,M,craftsman,3631.41,4173.849166666667
748,1,F,service provider,3839.23,5197.599512195122
749,1,M,farmer,1245.09,2193.2776
750,1,M,service provider,2941.6,5197.599512195122
751,1,F,fisher,3239.31,2152.949230769231
752,1,M,service provider,3682.95,5197.599512195122
753,1,M,homemaker,172.55,205.4012
754,1,X,retired,301.49,297.7677777777778
755,1,X,unemployed,198.4,197.9568181818182
756,1,M,civil servant,4414.35,5237.495853658536
757,1,M,farmer,1563.13,2193.2776
758,1,M,child,0.0,0.0
759,1,F,unemployed,129.59,197.9568181818182
760,1,F,farmer,2563.28,2193.2776
761,1,F,homemaker,204.26,205.4012
762,1,M,farmer,2478.79,2193.2776
763,1,M,child,0.0,0.0
764,1,F,unemployed,180.46,197.9568181818182
765,1,F,homemaker,284.29,205.4012
766,1,F,farmer,1693.99,2193.2776
767,1,X,service provider,5471.33,5197.599512195122
768,1,F,child,0.0,0.0
769,1,M,service provider,7943.17,5197.599512195122
770,1,F,fisher,2183.32,2152.949230769231
771,1,M,child,0.0,0.0
772,1,F,child,0.0,0.0
773,1,F,farmer,1903.26,2193.2776
774,1,M,farmer,2039.55,2193.2776
775,1,M,child,0.0,0.0
776,1,M,retired,298.49,297.7677777777778
777,1,F,craftsman,5764.56,4173.849166666667
778,1,M,civil servant,4052.06,5237.495853658536
779,1,F,child,0.0,0.0
780,1,F,service provider,6652.83,5197.599512195122
781,1,M,farmer,1891.15,2193.2776
782,1,F,civil servant,5968.61,5237.495853658536
783,1,M,fisher,1800.3,2152.949230769231
784,1,F,homemaker,100.88,205.4012
785,1,F,unemployed,253.6,197.9568181818182
786,1,F,homemaker,301.98,205.4012
787,1,M,child,0.0,0.0
788,1,M,fisher,1968.34,2152.949230769231
789,1,M,farmer,1379.97,2193.2776
790,1,M,homemaker,268.67,205.4012
791,1,F,service provider,4242.0,5197.599512195122
792,1,F,homemaker,262.29,205.4012
793,1,M,farmer,2796.62,2193.2776
794,1,F,farmer,1075.92,2193.2776
795,1,F,homemaker,245.63,205.4012
796,1,M,craftsman,2853.04,4173.849166666667
797,1,M,civil servant,7507.58,5237.495853658536
798,1,M,unemployed,164.54,197.9568181818182
799,1,F,service provider,6429.82,5197.599512195122
800,1,F,homemaker,107.99,205.4012
801,1,F,homemaker,113.78,205.4012
802,1,F,civil servant,5011.68,5237.495853658536
803,1,F,retired,287.86,297.7677777777778
804,1,M,craftsman,3506.14,4173.849166666667
805,1,M,child,0.0,0.0
806,1,M,unemployed,181.64,197.9568181818182
807,1,F,homemaker,126.36,205.4012
808,1,F,homemaker,185.29,205.4012
809,1,F,service provider,4760.02,5197.599512195122
810,1,F,homemaker,145.43,205.4012
811,1,M,service provider,3039.25,5197.599512195122
812,1,M,child,0.0,0.0
813,1,M,farmer,2350.29,2193.2776
814,1,F,civil servant,4914.51,5237.495853658536
815,1,F,child,0.0,0.0
816,1,M,civil servant,6456.4,5237.495853658536
817,1,F,child,0.0,0.0
818,1,M,homemaker,237.98,205.4012
819,1,F,farmer,2453.12,2193.2776
820,1,F,civil servant,6465.52,5237.495853658536
821,1,X,fisher,1485.88,2152.949230769231
822,1,F,unemployed,205.77,197.9568181818182
823,1,F,fisher,2761.22,2152.949230769231
824,1,M,fisher,3237.57,2152.949230769231
825,1,F,farmer,1826.21,2193.2776
826,1,M,child,0.0,0.0
827,1,F,fisher,1870.63,2152.949230769231
828,1,F,civil servant,4723.07,5237.495853658536
829,1,F,craftsman,5593.83,4173.849166666667
830,1,F,homemaker,260.06,205.4012
831,1,M,unemployed,153.21,197.9568181818182
832,1,F,homemaker,170.08,205.4012
833,1,M,homemaker,157.87,205.4012
834,1,F,fisher,2415.0,2152.949230769231
835,1,F,fisher,1445.59,2152.949230769231
836,1,M,farmer,2332.45,2193.2776
837,1,F,child,0.0,0.0
838,1,M,farmer,1748.27,2193.2776
839,1,M,civil servant,7753.74,5237.495853658536
840,1,F,service provider,3140.09,5197.599512195122
841,1,M,farmer,2450.21,2193.2776
842,1,M,farmer,2238.03,2193.2776
843,1,M,unemployed,250.27,197.9568181818182
844,1,M,craftsman,5514.66,4173.849166666667
845,1,F,farmer,2797.49,2193.2776
846,1,X,homemaker,128.87,205.4012
847,1,M,homemaker,109.52,205.4012
848,1,F,civil servant,5674.07,5237.495853658536
849,1,M,civil servant,6342.04,5237.495853658536
850,1,X,civil servant,6802.7,5237.495853658536
851,1,F,child,0.0,0.0
852,1,F,child,0.0,0.0
853,1,M,farmer,2240.73,2193.2776
854,1,X,craftsman,5891.91,4173.849166666667
855,1,M,retired,299.56,297.7677777777778
856,1,X,fisher,2511.2,2152.949230769231
857,1,M,unemployed,149.49,197.9568181818182
858,1,M,child,0.0,0.0
859,1,M,farmer,2123.0,2193.2776
860,1,F,fisher,2808.39,2152.949230769231
861,1,M,craftsman,3170.5,4173.849166666667
862,1,F,homemaker,218.26,205.4012
863,1,F,farmer,2905.7,2193.2776
864,1,M,child,0.0,0.0
865,1,F,farmer,2787.75,2193.2776
866,1,M,unemployed,107.87,197.9568181818182
867,1,F,homemaker,123.31,205.4012
868,1,M,child,0.0,0.0
869,1,F,craftsman,3784.92,4173.849166666667
870,1,F,fisher,1930.14,2152.949230769231
871,1,F,civil servant,6481.68,5237.495853658536
872,1,F,child,0.0,0.0
873,1,F,child,0.0,0.0
874,1,M,farmer,2817.85,2193.2776
875,1,M,unemployed,200.84,197.9568181818182
876,1,F,child,0.0,0.0
877,1,M,homemaker,269.22,205.4012
878,1,M,child,0.0,0.0
879,1,F,unemployed,157.6,197.9568181818182
880,1,F,child,0.0,0.0
881,1,M,child,0.0,0.0
882,1,M,child,0.0,0.0
883,1,M,homemaker,243.31,205.4012
884,1,M,fisher,3065.82,2152.949230769231
885,1,M,fisher,2304.83,2152.949230769231
886,1,M,child,0.0,0.0
887,1,M,homemaker,144.93,205.4012
888,1,F,farmer,1387.91,2193.2776
889,1,F,craftsman,3843.59,4173.849166666667
890,1,F,farmer,2200.36,2193.2776
891,1,F,craftsman,2935.39,4173.849166666667
892,1,M,child,0.0,0.0
893,1,F,fisher,2888.39,2152.949230769231
894,1,M,child,0.0,0.0
895,1,M,service provider,3392.45,5197.599512195122
896,1,M,unemployed,162.06,197.9568181818182
897,1,F,child,0.0,0.0
898,1,F,civil servant,4910.8,5237.495853658536
899,1,M,fisher,1934.58,2152.949230769231
900,1,M,retired,299.3,297.7677777777778
901,1,M,service provider,2717.65,5197.599512195122
902,1,M,farmer,3164.12,2193.2776
903,1,F,civil servant,5462.54,5237.495853658536
904,1,F,fisher,1121.52,2152.949230769231
905,1,M,service provider,4851.24,5197.599512195122
906,1,M,civil servant,5859.98,5237.495853658536
907,1,F,fisher,2531.25,2152.949230769231
908,1,F,child,0.0,0.0
909,1,M,craftsman,3916.4,4173.849166666667
910,1,F,homemaker,156.8,205.4012
911,1,F,fisher,2983.85,2152.949230769231
912,1,F,homemaker,106.66,205.4012
913,1,M,fisher,2584.48,2152.949230769231
914,1,M,service provider,4940.08,5197.599512195122
915,1,M,unemployed,125.9,197.9568181818182
916,1,M,craftsman,4090.65,4173.849166666667
917,1,M,unemployed,203.28,197.9568181818182
918,1,F,homemaker,220.33,205.4012
919,1,M,craftsman,4519.38,4173.849166666667
920,1,M,farmer,2382.12,2193.2776
921,1,F,unemployed,248.25,197.9568181818182
922,1,M,craftsman,4168.0,4173.849166666667
923,1,F,civil servant,6785.41,5237.495853658536
924,1,F,unemployed,209.48,197.9568181818182
925,1,M,fisher,1233.0,2152.949230769231
926,1,F,service provider,3901.92,5197.599512195122
927,1,M,service provider,4874.41,5197.599512195122
928,1,F,homemaker,219.72,205.4012
929,1,F,child,0.0,0.0
930,1,M,unemployed,107.55,197.9568181818182
931,1,M,unemployed,236.24,197.9568181818182
932,1,M,child,0.0,0.0
933,1,F,child,0.0,0.0
934,1,F,farmer,2012.48,2193.2776
935,1,M,homemaker,283.52,205.4012
936,1,M,fisher,1820.0,2152.949230769231
937,1,F,unemployed,285.76,197.9568181818182
938,1,M,unemployed,255.46,197.9568181818182
939,1,F,child,0.0,0.0
940,1,F,farmer,2752.81,2193.2776
941,1,X,craftsman,3506.3,4173.849166666667
942,1,F,unemployed,244.32,197.9568181818182
943,1,F,unemployed,223.56,197.9568181818182
944,1,F,unemployed,118.57,197.9568181818182
945,1,F,child,0.0,0.0
946,1,F,homemaker,279.37,205.4012
947,1,F,child,0.0,0.0
948,1,F,fisher,3223.5,2152.949230769231
949,1,F,service provider,6872.3,5197.599512195122
950,1,F,fisher,2531.2,2152.949230769231
951,1,F,unemployed,304.0,197.9568181818182
952,1,M,fisher,3267.46,2152.949230769231
953,1,M,unemployed,257.6,197.9568181818182
954,1,M,service provider,3315.53,5197.599512195122
955,1,F,craftsman,5036.38,4173.849166666667
956,1,F,child,0.0,0.0
957,1,F,unemployed,172.65,197.9568181818182
958,1,F,homemaker,151.21,205.4012
959,1,M,craftsman,4533.04,4173.849166666667
960,1,M,farmer,2269.65,2193.2776
961,1,M,farmer,1945.47,2193.2776
962,1,M,farmer,2895.93,2193.2776
963,1,M,craftsman,6306.17,4173.849166666667
964,1,F,child,0.0,0.0
965,1,M,child,0.0,0.0
966,1,M,child,0.0,0.0
967,1,F,farmer,2970.82,2193.2776
968,1,F,farmer,1912.32,2193.2776
969,1,M,homemaker,278.71,205.4012
970,1,M,child,0.0,0.0
971,1,F,child,0.0,0.0
972,1,M,homemaker,255.57,205.4012
973,1,M,service provider,7267.31,5197.599512195122
974,1,M,homemaker,113.69,205.4012
975,1,F,farmer,1595.34,2193.2776
976,1,F,child,0.0,0.0
977,1,F,homemaker,299.7,205.4012
978,1,F,homemaker,104.52,205.4012
979,1,F,homemaker,169.74,205.4012
980,1,M,child,0.0,0.0
981,1,M,service provider,7073.57,5197.599512195122
982,1,M,child,0.0,0.0
983,1,F,fisher,1639.34,2152.949230769231
984,1,F,civil servant,5576.79,5237.495853658536
985,1,F,farmer,2618.09,2193.2776
986,1,M,farmer,3303.16,2193.2776
987,1,F,farmer,1610.48,2193.2776
988,1,F,farmer,2427.77,2193.2776
989,1,F,child,0.0,0.0
990,1,M,craftsman,2778.66,4173.849166666667
991,1,M,child,0.0,0.0
992,1,M,craftsman,3271.37,4173.849166666667
993,1,M,homemaker,131.93,205.4012
994,1,M,unemployed,274.61,197.9568181818182
995,1,F,child,0.0,0.0
996,1,M,farmer,1468.96,2193.2776
997,1,M,homemaker,146.91,205.4012
998,1,M,fisher,3200.2,2152.949230769231
999,1,M,civil servant,6804.97,5237.495853658536
1000,1,M,child,0.0,0.0
1001,1,F,child,0.0,0.0
1002,1,M,child,0.0,0.0
1003,1,F,child,0.0,0.0
1004,1,F,child,0.0,0.0
1005,1,M,child,0.0,0.0
1006,2,F,civil servant,5370.7,5291.490238095238
1007,2,M,child,0.0,0.0
1008,2,M,unemployed,136.9,189.90866666666665
1009,2,M,farmer,1332.27,1448.0898648648647
1010,2,F,child,0.0,0.0
1011,2,F,civil servant,5180.21,5291.490238095238
1012,2,F,child,0.0,0.0
1013,2,M,homemaker,156.31,195.25013513513514
1014,2,M,child,0.0,0.0
1015,2,M,fisher,1514.08,2181.2401999999997
1016,2,M,child,0.0,0.0
1017,2,F,fisher,1384.56,2181.2401999999997
1018,2,M,homemaker,222.43,195.25013513513514
1019,2,M,farmer,905.51,1448.0898648648647
1020,2,F,craftsman,4976.78,4110.991020408163
1021,2,F,service provider,6853.56,5224.592307692308
1022,2,M,civil servant,2550.42,5291.490238095238
1023,2,F,child,0.0,0.0
1024,2,F,child,0.0,0.0
1025,2,M,civil servant,4854.48,5291.490238095238
1026,2,F,retired,285.14,318.3857894736842
1027,2,F,unemployed,122.59,189.90866666666665
1028,2,M,craftsman,4554.64,4110.991020408163
1029,2,M,homemaker,229.29,195.25013513513514
1030,2,F,service provider,5780.49,5224.592307692308
1031,2,M,service provider,6330.08,5224.592307692308
1032,2,M,farmer,2136.39,1448.0898648648647
1033,2,M,child,0.0,0.0
1034,2,F,child,0.0,0.0
1035,2,F,child,0.0,0.0
1036,2,F,child,0.0,0.0
1037,2,F,civil servant,5767.35,5291.490238095238
1038,2,F,farmer,1264.92,1448.0898648648647
1039,2,X,child,0.0,0.0
1040,2,M,fisher,2385.27,2181.2401999999997
1041,2,F,homemaker,239.64,195.25013513513514
1042,2,F,child,0.0,0.0
1043,2,F,craftsman,4095.03,4110.991020408163
1044,2,F,farmer,1740.94,1448.0898648648647
1045,2,F,child,0.0,0.0
1046,2,F,service provider,6956.74,5224.592307692308
1047,2,M,farmer,2010.14,1448.0898648648647
1048,2,M,child,0.0,0.0
1049,2,M,child,0.0,0.0
1050,2,M,craftsman,2543.98,4110.991020408163
1051,2,M,craftsman,4538.35,4110.991020408163
1052,2,M,unemployed,275.37,189.90866666666665
1053,2,M,farmer,995.48,1448.0898648648647
1054,2,F,unemployed,221.81,189.90866666666665
1055,2,M,child,0.0,0.0
1056,2,M,craftsman,4447.22,4110.991020408163
1057,2,M,farmer,1425.04,1448.0898648648647
1058,2,M,child,0.0,0.0
1059,2,F,homemaker,233.79,195.25013513513514
1060,2,F,craftsman,5650.96,4110.991020408163
1061,2,F,homemaker,192.12,195.25013513513514
1062,2,M,child,0.0,0.0
1063,2,F,retired,380.24,318.3857894736842
1064,2,M,fisher,2651.98,2181.2401999999997
1065,2,M,civil servant,3149.83,5291.490238095238
1066,2,X,homemaker,141.88,195.25013513513514
1067,2,F,farmer,965.14,1448.0898648648647
1068,2,F,farmer,1154.55,1448.0898648648647
1069,2,F,fisher,1387.14,2181.2401999999997
1070,2,F,service provider,6681.7,5224.592307692308
1071,2,F,homemaker,259.01,195.25013513513514
1072,2,M,child,0.0,0.0
1073,2,M,homemaker,280.6,195.25013513513514
1074,2,M,homemaker,198.59,195.25013513513514
1075,2,M,unemployed,246.91,189.90866666666665
1076,2,M,civil servant,5659.14,5291.490238095238
1077,2,F,homemaker,151.23,195.25013513513514
1078,2,F,service provider,6311.33,5224.592307692308
1079,2,M,fisher,3311.22,2181.2401999999997
1080,2,F,fisher,1197.55,2181.2401999999997
1081,2,M,craftsman,5505.46,4110.991020408163
1082,2,F,farmer,1237.81,1448.0898648648647
1083,2,M,homemaker,154.59,195.25013513513514
1084,2,M,fisher,1656.25,2181.2401999999997
1085,2,M,service provider,6227.57,5224.592307692308
1086,2,F,service provider,2659.45,5224.592307692308
1087,2,M,farmer,1812.23,1448.0898648648647
1088,2,F,homemaker,246.83,195.25013513513514
1089,2,F,child,0.0,0.0
1090,2,M,service provider,7226.84,5224.592307692308
1091,2,M,child,0.0,0.0
1092,2,X,civil servant,4345.09,5291.490238095238
1093,2,F,fisher,2121.06,2181.2401999999997
1094,2,M,farmer,973.16,1448.0898648648647
1095,2,M,child,0.0,0.0
1096,2,M,unemployed,270.78,189.90866666666665
1097,2,F,child,0.0,0.0
1098,2,F,child,0.0,0.0
1099,2,M,homemaker,252.14,195.25013513513514
1100,2,M,service provider,3139.03,5224.592307692308
1101,2,M,homemaker,265.46,195.25013513513514
1102,2,X,homemaker,211.49,195.25013513513514
1103,2,F,civil servant,2815.02,5291.490238095238
1104,2,X,child,0.0,0.0
1105,2,F,fisher,3189.5,2181.2401999999997
1106,2,M,child,0.0,0.0
1107,2,F,unemployed,221.58,189.90866666666665
1108,2,F,civil servant,4077.78,5291.490238095238
1109,2,F,craftsman,4946.37,4110.991020408163
1110,2,M,civil servant,5788.26,5291.490238095238
1111,2,F,craftsman,4286.46,4110.991020408163
1112,2,M,homemaker,159.33,195.25013513513514
1113,2,M,homemaker,240.46,195.25013513513514
1114,2,M,child,0.0,0.0
1115,2,F,child,0.0,0.0
1116,2,F,civil servant,5806.26,5291.490238095238
1117,2,M,fisher,1243.18,2181.2401999999997
1118,2,F,unemployed,187.34,189.90866666666665
1119,2,M,craftsman,3270.64,4110.991020408163
1120,2,F,unemployed,176.72,189.90866666666665
1121,2,F,fisher,1664.61,2181.2401999999997
1122,2,M,farmer,1633.6,1448.0898648648647
1123,2,F,farmer,810.91,1448.0898648648647
1124,2,F,farmer,1569.28,1448.0898648648647
1125,2,M,craftsman,2139.25,4110.991020408163
1126,2,F,craftsman,2171.31,4110.991020408163
1127,2,F,child,0.0,0.0
1128,2,F,child,0.0,0.0
1129,2,F,child,0.0,0.0
1130,2,M,farmer,1294.44,1448.0898648648647
1131,2,M,homemaker,243.59,195.25013513513514
1132,2,M,child,0.0,0.0
1133,2,F,child,0.0,0.0
1134,2,F,farmer,1098.51,1448.0898648648647
1135,2,F,unemployed,227.82,189.90866666666665
1136,2,M,retired,302.47,318.3857894736842
1137,2,M,homemaker,173.66,195.25013513513514
1138,2,F,fisher,1149.43,2181.2401999999997
1139,2,F,child,0.0,0.0
1140,2,M,child,0.0,0.0
1141,2,F,child,0.0,0.0
1142,2,M,child,0.0,0.0
1143,2,F,child,0.0,0.0
1144,2,F,civil servant,4639.88,5291.490238095238
1145,2,M,craftsman,2140.1,4110.991020408163
1146,2,M,retired,404.65,318.3857894736842
1147,2,F,fisher,1913.49,2181.2401999999997
1148,2,M,farmer,1664.21,1448.0898648648647
1149,2,F,child,0.0,0.0
1150,2,M,service provider,7258.34,5224.592307692308
1151,2,M,service provider,4115.62,5224.592307692308
1152,2,F,farmer,2005.2,1448.0898648648647
1153,2,F,unemployed,189.72,189.90866666666665
1154,2,M,fisher,1767.57,2181.2401999999997
1155,2,M,civil servant,4033.12,5291.490238095238
1156,2,X,child,0.0,0.0
1157,2,F,child,0.0,0.0
1158,2,M,homemaker,279.94,195.25013513513514
1159,2,F,civil servant,4491.42,5291.490238095238
1160,2,M,homemaker,239.17,195.25013513513514
1161,2,M,service provider,3577.45,5224.592307692308
1162,2,M,child,0.0,0.0
1163,2,F,homemaker,188.0,195.25013513513514
1164,2,M,child,0.0,0.0
1165,2,M,child,0.0,0.0
1166,2,M,fisher,2114.54,2181.2401999999997
1167,2,F,fisher,1191.09,2181.2401999999997
1168,2,M,retired,294.37,318.3857894736842
1169,2,F,child,0.0,0.0
1170,2,F,service provider,6612.63,5224.592307692308
1171,2,M,civil servant,5052.1,5291.490238095238
1172,2,M,homemaker,235.23,195.25013513513514
1173,2,F,child,0.0,0.0
1174,2,M,craftsman,3577.72,4110.991020408163
1175,2,M,civil servant,4185.83,5291.490238095238
1176,2,F,craftsman,3255.74,4110.991020408163
1177,2,F,civil servant,7161.7,5291.490238095238
1178,2,M,retired,290.0,318.3857894736842
1179,2,F,unemployed,103.14,189.90866666666665
1180,2,F,craftsman,4154.85,4110.991020408163
1181,2,M,homemaker,196.24,195.25013513513514
1182,2,M,civil servant,6254.53,5291.490238095238
1183,2,M,farmer,2005.04,1448.0898648648647
1184,2,M,child,0.0,0.0
1185,2,M,child,0.0,0.0
1186,2,F,fisher,2257.6,2181.2401999999997
1187,2,F,child,0.0,0.0
1188,2,X,child,0.0,0.0
1189,2,M,child,0.0,0.0
1190,2,M,child,0.0,0.0
1191,2,M,fisher,1710.9,2181.2401999999997
1192,2,F,craftsman,4060.12,4110.991020408163
1193,2,M,craftsman,2295.77,4110.991020408163
1194,2,M,child,0.0,0.0
1195,2,M,farmer,1657.54,1448.0898648648647
1196,2,M,civil servant,5696.73,5291.490238095238
1197,2,M,farmer,1074.88,1448.0898648648647
1198,2,M,homemaker,206.84,195.25013513513514
1199,2,F,homemaker,268.95,195.25013513513514
1200,2,M,homemaker,233.08,195.25013513513514
1201,2,F,unemployed,198.63,189.90866666666665
1202,2,F,farmer,1540.9,1448.0898648648647
1203,2,M,craftsman,6232.62,4110.991020408163
1204,2,X,service provider,3663.96,5224.592307692308
1205,2,F,farmer,1322.05,1448.0898648648647
1206,2,X,craftsman,4387.3,4110.991020408163
1207,2,F,fisher,3018.79,2181.2401999999997
1208,2,F,farmer,1785.17,1448.0898648648647
1209,2,M,child,0.0,0.0
1210,2,F,child,0.0,0.0
1211,2,M,fisher,1225.82,2181.2401999999997
1212,2,M,fisher,2623.9,2181.2401999999997
1213,2,M,farmer,1331.52,1448.0898648648647
1214,2,M,civil servant,2764.76,5291.490238095238
1215,2,X,child,0.0,0.0
1216,2,M,fisher,2548.89,2181.2401999999997
1217,2,F,homemaker,205.93,195.25013513513514
